BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr1	21480000	21485000	chr1	22335000	22340000	5.347803891386783e-08	2.111212657236631
chr1	21480000	21485000	chr1	22525000	22530000	9.591643972636667e-05	2.111212657236631
chr1	21480000	21485000	chr1	23100000	23105000	0.04067678061435295	2.111212657236631
chr1	21525000	21530000	chr1	22530000	22535000	0.08553171024088299	2.111212657236631
chr1	21530000	21535000	chr1	22040000	22045000	0.012504824680217387	2.111212657236631
chr1	21530000	21535000	chr1	22165000	22170000	0.08276576663620358	3.6758347359905126
chr1	21530000	21535000	chr1	22335000	22340000	4.482611550563211e-06	2.111212657236631
chr1	22035000	22040000	chr1	22335000	22340000	0.0008977384872462349	2.599207668339954
chr1	22350000	22355000	chr1	22525000	22530000	0.006636557245419658	3.2
chr1	22350000	22355000	chr1	22450000	22455000	0.09240936962475806	2.111212657236631
chr1	22450000	22455000	chr1	22520000	22525000	0.0005842597782208283	3.6758347359905126
chr1	22455000	22460000	chr1	22495000	22500000	0.005891451097280024	2.111212657236631
chr1	22500000	22505000	chr1	22565000	22570000	0.0463955446716447	2.599207668339954
chr1	22570000	22575000	chr1	23415000	23420000	0.03518281322589099	2.599207668339954
chr1	22600000	22605000	chr1	23825000	23830000	0.09471792375580534	2.111212657236631
chr1	22640000	22645000	chr1	23100000	23105000	3.933084717440773e-05	2.599207668339954
chr1	22640000	22645000	chr1	23175000	23180000	1.1995099776784812e-06	2.111212657236631
chr1	22640000	22645000	chr1	23320000	23325000	0.0010004353306536915	2.111212657236631
chr1	22640000	22645000	chr1	24285000	24290000	0.010132542838295107	2.111212657236631
chr1	22645000	22650000	chr1	22790000	22795000	0.04166984539153747	2.111212657236631
chr1	22645000	22650000	chr1	23530000	23535000	0.014739506715577794	2.111212657236631
chr1	23060000	23065000	chr1	24470000	24475000	0.08369783446784355	2.111212657236631
chr1	23145000	23150000	chr1	24380000	24385000	0.060103644848687965	2.111212657236631
chr1	23160000	23165000	chr1	24295000	24300000	0.03666833533448742	2.111212657236631
chr1	23205000	23210000	chr1	23530000	23535000	0.019868884810288378	2.111212657236631
chr1	23205000	23210000	chr1	23830000	23835000	0.023380815928853382	2.111212657236631
chr1	23295000	23300000	chr1	23420000	23425000	0.008984050774079237	2.111212657236631
chr1	23295000	23300000	chr1	24140000	24145000	0.029891997998096286	2.111212657236631
chr1	23360000	23365000	chr1	23530000	23535000	1.4300258646468768e-06	2.111212657236631
chr1	23360000	23365000	chr1	23830000	23835000	0.044923651880947775	2.111212657236631
chr1	23360000	23365000	chr1	24285000	24290000	0.007103222720915557	2.111212657236631
chr1	23365000	23370000	chr1	24210000	24215000	0.08090371720638788	2.599207668339954
chr1	23420000	23425000	chr1	24135000	24140000	0.0020621209082699195	2.599207668339954
chr1	23740000	23745000	chr1	23830000	23835000	0.00021470268858151152	2.599207668339954
chr1	23745000	23750000	chr1	24210000	24215000	0.00028061191769174866	2.111212657236631
chr1	23740000	23745000	chr1	24285000	24290000	2.673732683814131e-05	2.111212657236631
chr1	23740000	23745000	chr1	24335000	24340000	0.06509942593334364	2.111212657236631
chr1	23745000	23750000	chr1	23860000	23865000	0.0989112904287805	2.111212657236631
chr1	23745000	23750000	chr1	24170000	24175000	0.03983725891674577	2.599207668339954
chr1	23795000	23800000	chr1	24285000	24290000	0.030552984918871973	2.111212657236631
chr1	23865000	23870000	chr1	24285000	24290000	0.0004198370020138761	2.111212657236631
chr1	23870000	23875000	chr1	24030000	24035000	0.025504009872025533	2.599207668339954
chr1	23865000	23870000	chr1	24065000	24070000	0.005896203963230277	2.111212657236631
chr1	23865000	23870000	chr1	24170000	24175000	0.0006071789816459993	2.111212657236631
chr1	23865000	23870000	chr1	24210000	24215000	4.5145013918370195e-05	2.111212657236631
chr1	23945000	23950000	chr1	24035000	24040000	4.61815196177961e-05	2.599207668339954
chr1	23945000	23950000	chr1	24170000	24175000	0.04166984539153747	2.111212657236631
chr1	23955000	23960000	chr1	24005000	24010000	0.0005458983667967157	2.599207668339954
chr1	24175000	24180000	chr1	24285000	24290000	0.009237184695953242	2.111212657236631
chr1	24335000	24340000	chr1	25700000	25705000	0.03562009350391991	2.111212657236631
chr1	24340000	24345000	chr1	24410000	24415000	0.02988519361897303	2.111212657236631
chr1	24340000	24345000	chr1	25865000	25870000	0.030005790662301437	2.111212657236631
chr1	24380000	24385000	chr1	25975000	25980000	0.08276576663620358	2.111212657236631
chr1	24405000	24410000	chr1	25655000	25660000	3.918225400792942e-05	2.599207668339954
chr1	24405000	24410000	chr1	25735000	25740000	0.00026530001950268	2.111212657236631
chr1	24405000	24410000	chr1	25865000	25870000	0.006636557245419658	2.599207668339954
chr1	24410000	24415000	chr1	24710000	24715000	0.08276576663620358	2.599207668339954
chr1	24715000	24720000	chr1	25865000	25870000	0.006636557245419658	2.111212657236631
chr1	24760000	24765000	chr1	25650000	25655000	0.02247155390684287	2.111212657236631
chr1	24755000	24760000	chr1	25735000	25740000	0.09962016858235753	2.111212657236631
chr1	24760000	24765000	chr1	25865000	25870000	0.0681695145061265	2.599207668339954
chr1	24935000	24940000	chr1	25545000	25550000	0.010132542838295107	2.111212657236631
chr1	24935000	24940000	chr1	25655000	25660000	7.28839122786175e-06	2.111212657236631
chr1	25545000	25550000	chr1	25655000	25660000	0.00011916655078582361	2.111212657236631
chr1	25545000	25550000	chr1	25860000	25865000	0.0001488759034007403	2.111212657236631
chr1	25870000	25875000	chr1	25920000	25925000	0.009424528211365857	2.111212657236631
chr1	40920000	40925000	chr1	42750000	42755000	0.006858275150404396	3.2
chr1	41180000	41185000	chr1	42740000	42745000	0.005904068191316203	5.198415336679908
chr1	41305000	41310000	chr1	42275000	42280000	0.06572619584341473	2.599207668339954
chr1	41300000	41305000	chr1	42815000	42820000	0.006260007664131706	2.111212657236631
chr1	41305000	41310000	chr1	42745000	42750000	0.0014869927690373957	2.599207668339954
chr1	41425000	41430000	chr1	42745000	42750000	0.020766396132148753	3.2
chr1	41845000	41850000	chr1	42725000	42730000	0.0002773958905307151	2.111212657236631
chr1	41850000	41855000	chr1	42275000	42280000	0.003688489528949327	2.599207668339954
chr1	41850000	41855000	chr1	42750000	42755000	0.025850474436926774	2.599207668339954
chr1	41850000	41855000	chr1	42810000	42815000	0.06746992627959712	2.111212657236631
chr1	41935000	41940000	chr1	42275000	42280000	0.07342416905624509	2.111212657236631
chr1	42200000	42205000	chr1	42725000	42730000	0.012695907396556327	2.111212657236631
chr1	42735000	42740000	chr1	43135000	43140000	0.022644905292562776	2.111212657236631
chr1	42735000	42740000	chr1	43865000	43870000	0.015529704684847583	2.111212657236631
chr1	42890000	42895000	chr1	43865000	43870000	0.06376695674572973	2.111212657236631
chr1	42895000	42900000	chr1	44185000	44190000	0.06572619584341473	2.111212657236631
chr1	42945000	42950000	chr1	43120000	43125000	2.50777992614551e-05	6.4
chr1	42950000	42955000	chr1	43100000	43105000	1.4168793367665764e-06	2.111212657236631
chr1	42950000	42955000	chr1	43145000	43150000	6.841781128641422e-06	2.111212657236631
chr1	42950000	42955000	chr1	43305000	43310000	0.0013130997031687987	2.111212657236631
chr1	42960000	42965000	chr1	43030000	43035000	0.09324361890639142	2.111212657236631
chr1	43135000	43140000	chr1	43860000	43865000	0.004360202379650256	2.111212657236631
chr1	43135000	43140000	chr1	43970000	43975000	0.0050712310512195215	2.111212657236631
chr1	43135000	43140000	chr1	44145000	44150000	0.014394650938116042	2.111212657236631
chr1	43135000	43140000	chr1	44185000	44190000	0.01526764210502168	2.111212657236631
chr1	43145000	43150000	chr1	43305000	43310000	0.01252084557508646	2.111212657236631
chr1	43170000	43175000	chr1	43675000	43680000	0.05541913150701688	3.2
chr1	43170000	43175000	chr1	43775000	43780000	2.6289096313192317e-06	4.222425314473262
chr1	43170000	43175000	chr1	44095000	44100000	0.002823607052781039	3.6758347359905126
chr1	43180000	43185000	chr1	43300000	43305000	1.1884413453344678e-09	2.111212657236631
chr1	43320000	43325000	chr1	43775000	43780000	2.436084387927703e-06	3.2
chr1	43325000	43330000	chr1	44095000	44100000	0.05560948756562868	5.198415336679908
chr1	43335000	43340000	chr1	43675000	43680000	0.03503954608497536	2.111212657236631
chr1	43790000	43795000	chr1	44095000	44100000	0.003688489528949327	3.2
chr1	43870000	43875000	chr1	45825000	45830000	0.04109935541277005	2.111212657236631
chr1	43935000	43940000	chr1	44100000	44105000	0.0014869927690373957	2.111212657236631
chr1	43985000	43990000	chr1	44140000	44145000	0.09552583029173987	3.6758347359905126
chr1	43995000	44000000	chr1	44035000	44040000	0.004383373714698817	3.6758347359905126
chr1	43990000	43995000	chr1	45845000	45850000	5.4523664579361526e-05	2.111212657236631
chr1	44015000	44020000	chr1	45845000	45850000	4.6369425213807093e-07	3.2
chr1	44145000	44150000	chr1	45845000	45850000	1.2515843577531882e-06	3.2
chr1	44205000	44210000	chr1	45845000	45850000	7.131694087680884e-05	3.2
chr1	44230000	44235000	chr1	45810000	45815000	0.0497147018967915	2.599207668339954
chr1	44250000	44255000	chr1	45720000	45725000	0.08555210341875583	5.571523605095194
chr1	44265000	44270000	chr1	45800000	45805000	1.1207317056965188e-05	2.111212657236631
chr1	44265000	44270000	chr1	44490000	44495000	0.010766556299499321	3.2
chr1	44265000	44270000	chr1	44775000	44780000	4.199475827082466e-07	2.111212657236631
chr1	44265000	44270000	chr1	45350000	45355000	0.0014227593820087142	2.111212657236631
chr1	44265000	44270000	chr1	45665000	45670000	0.0017000354090072414	2.599207668339954
chr1	44270000	44275000	chr1	44560000	44565000	0.0712528719490811	3.6758347359905126
chr1	44350000	44355000	chr1	45775000	45780000	0.0002458987545360329	3.6758347359905126
chr1	44350000	44355000	chr1	44450000	44455000	0.007353611414832614	3.6758347359905126
chr1	44490000	44495000	chr1	45775000	45780000	0.0404760957785728	3.2
chr1	44575000	44580000	chr1	45810000	45815000	0.0977672286220757	5.198415336679908
chr1	44590000	44595000	chr1	44770000	44775000	0.03542573183847179	2.111212657236631
chr1	44785000	44790000	chr1	45800000	45805000	4.6369425213807093e-07	2.111212657236631
chr1	44785000	44790000	chr1	45350000	45355000	2.335161106481465e-06	2.111212657236631
chr1	44785000	44790000	chr1	45465000	45470000	0.002573989774274163	2.111212657236631
chr1	44785000	44790000	chr1	45665000	45670000	2.436084387927703e-06	2.599207668339954
chr1	44785000	44790000	chr1	45710000	45715000	0.002107233810491655	2.111212657236631
chr1	45350000	45355000	chr1	45665000	45670000	0.05713288857120381	2.111212657236631
chr1	45355000	45360000	chr1	45805000	45810000	0.04832357444144576	2.111212657236631
chr1	45475000	45480000	chr1	45665000	45670000	2.8593460020209793e-05	2.599207668339954
chr1	45470000	45475000	chr1	45800000	45805000	5.616794289675653e-06	2.111212657236631
chr1	45850000	45855000	chr1	46865000	46870000	0.00030666508861606405	3.2
chr1	45860000	45865000	chr1	45965000	45970000	0.05541913150701688	2.111212657236631
chr1	45860000	45865000	chr1	46060000	46065000	4.6369425213807093e-07	2.111212657236631
chr1	45860000	45865000	chr1	46105000	46110000	0.0014227593820087142	2.111212657236631
chr1	45860000	45865000	chr1	46455000	46460000	2.6289096313192317e-06	2.111212657236631
chr1	45900000	45905000	chr1	46055000	46060000	0.018567362846723837	2.111212657236631
chr1	45900000	45905000	chr1	46455000	46460000	0.05160893808961231	2.599207668339954
chr1	46105000	46110000	chr1	46460000	46465000	9.211502967385599e-05	2.111212657236631
chr1	46215000	46220000	chr1	46455000	46460000	0.0011512601674333119	2.111212657236631
chr1	46470000	46475000	chr1	46955000	46960000	0.006573705004220742	3.2
chr1	46465000	46470000	chr1	47010000	47015000	0.019727649463910233	2.111212657236631
chr1	46890000	46895000	chr1	46950000	46955000	6.668855840372202e-05	2.111212657236631
chr1	47590000	47595000	chr1	49020000	49025000	0.06587331089130663	2.111212657236631
chr1	47820000	47825000	chr1	48120000	48125000	0.020766396132148753	2.111212657236631
chr1	47820000	47825000	chr1	48005000	48010000	0.004573026283975225	2.111212657236631
chr1	47825000	47830000	chr1	48710000	48715000	0.008063386790079364	2.599207668339954
chr1	47825000	47830000	chr1	48775000	48780000	0.033802050054251784	2.599207668339954
chr1	48075000	48080000	chr1	48300000	48305000	0.08870998064577365	2.111212657236631
chr1	48420000	48425000	chr1	48830000	48835000	0.06497240718298788	2.111212657236631
chr1	48425000	48430000	chr1	48880000	48885000	0.06376695674572973	2.599207668339954
chr1	49110000	49115000	chr1	49150000	49155000	0.0003982956041079788	2.111212657236631
chr1	49925000	49930000	chr1	50190000	50195000	0.065514297579639	2.599207668339954
chr1	49960000	49965000	chr1	51375000	51380000	0.08473111799310988	2.599207668339954
chr1	50065000	50070000	chr1	51370000	51375000	0.019611028883760543	2.111212657236631
chr1	50880000	50885000	chr1	51370000	51375000	0.058062974803425656	3.2
chr1	50965000	50970000	chr1	51370000	51375000	0.007297568949993009	2.111212657236631
chr1	50965000	50970000	chr1	51650000	51655000	0.04810195221060207	2.111212657236631
chr1	51000000	51005000	chr1	51370000	51375000	7.026384390984575e-08	2.111212657236631
chr1	51000000	51005000	chr1	51640000	51645000	2.075319147594179e-05	3.2
chr1	51000000	51005000	chr1	51495000	51500000	0.006813745891411408	2.111212657236631
chr1	51390000	51395000	chr1	51635000	51640000	3.517382929631318e-05	2.599207668339954
chr1	51500000	51505000	chr1	51635000	51640000	2.0307520109952293e-09	2.111212657236631
chr1	51500000	51505000	chr1	52035000	52040000	0.014983302497668095	2.111212657236631
chr1	51685000	51690000	chr1	51980000	51985000	2.296204187660425e-05	3.2
chr1	51680000	51685000	chr1	52130000	52135000	0.00034512587927889714	2.111212657236631
chr1	51685000	51690000	chr1	52030000	52035000	1.9796866121321302e-05	2.599207668339954
chr1	51775000	51780000	chr1	51970000	51975000	0.0007599137530512576	3.6758347359905126
chr1	51785000	51790000	chr1	51950000	51955000	0.01428912715381539	2.111212657236631
chr1	52040000	52045000	chr1	52130000	52135000	1.3754919298003543e-07	2.599207668339954
chr1	52190000	52195000	chr1	53000000	53005000	0.0828358435941785	2.599207668339954
chr1	52340000	52345000	chr1	53000000	53005000	0.018610741251848542	2.111212657236631
chr1	52340000	52345000	chr1	53070000	53075000	0.010659679898363758	2.111212657236631
chr1	52530000	52535000	chr1	52665000	52670000	0.0031345037827873994	2.111212657236631
chr1	52530000	52535000	chr1	53000000	53005000	0.06211016065987888	2.111212657236631
chr1	52550000	52555000	chr1	54435000	54440000	0.05468275097825807	2.111212657236631
chr1	52630000	52635000	chr1	53270000	53275000	0.07586843839984385	2.111212657236631
chr1	52675000	52680000	chr1	53385000	53390000	0.08082912663225984	2.599207668339954
chr1	52685000	52690000	chr1	52785000	52790000	0.015122318204891705	2.111212657236631
chr1	52685000	52690000	chr1	52890000	52895000	0.02416346538263028	2.111212657236631
chr1	52685000	52690000	chr1	53000000	53005000	0.0007923609687382302	2.111212657236631
chr1	52685000	52690000	chr1	53070000	53075000	0.0015406358184271083	2.111212657236631
chr1	52760000	52765000	chr1	53000000	53005000	0.08306040822357756	2.599207668339954
chr1	52890000	52895000	chr1	52995000	53000000	0.02626277985978415	2.599207668339954
chr1	53015000	53020000	chr1	53730000	53735000	0.055279066280747295	2.599207668339954
chr1	53015000	53020000	chr1	54890000	54895000	0.025399712757553813	2.111212657236631
chr1	53020000	53025000	chr1	54395000	54400000	0.08082912663225984	2.111212657236631
chr1	53090000	53095000	chr1	53310000	53315000	0.0016555146198757218	2.111212657236631
chr1	53090000	53095000	chr1	53390000	53395000	0.0018005651022647486	2.111212657236631
chr1	53090000	53095000	chr1	53665000	53670000	0.06265025833575302	2.111212657236631
chr1	53090000	53095000	chr1	53740000	53745000	8.362447057042033e-08	2.111212657236631
chr1	53090000	53095000	chr1	53925000	53930000	0.04364010124594076	2.111212657236631
chr1	53090000	53095000	chr1	53965000	53970000	0.0003345141767169754	2.111212657236631
chr1	53095000	53100000	chr1	54410000	54415000	0.0513980948127341	2.599207668339954
chr1	53145000	53150000	chr1	53735000	53740000	0.0877426785182395	2.599207668339954
chr1	53165000	53170000	chr1	53655000	53660000	0.02970570494541165	2.599207668339954
chr1	53170000	53175000	chr1	53275000	53280000	0.01268655062661805	2.111212657236631
chr1	53170000	53175000	chr1	53540000	53545000	0.04356215698679703	2.599207668339954
chr1	53170000	53175000	chr1	54535000	54540000	0.06982528514027635	2.111212657236631
chr1	53275000	53280000	chr1	53545000	53550000	0.00020862782680253574	2.111212657236631
chr1	53275000	53280000	chr1	53645000	53650000	0.02626277985978415	2.111212657236631
chr1	53345000	53350000	chr1	54470000	54475000	0.05464983165159246	3.2
chr1	53350000	53355000	chr1	53740000	53745000	0.0038339908281240036	2.111212657236631
chr1	53390000	53395000	chr1	53740000	53745000	0.004421112184711498	2.111212657236631
chr1	53495000	53500000	chr1	53735000	53740000	0.02311391238163979	2.599207668339954
chr1	53545000	53550000	chr1	53730000	53735000	0.03633851357954264	2.599207668339954
